sentence,label,idx
"nên hướng dẫn làm bài tập nhiều hơn , học lý thuyết quá nhiều .",0,2204
không nên làm một bài tập nhóm quá lớn làm khó khăn cho sinh viên .,0,2205
mong thầy tập trung vào nội dung giảng dạy .,0,2206
trong khi yêu cầu của thầy thì phải đạt độ chuẩn xác rất cao mới qua được môn .,0,2207
mong được là học trò của thầy nhiều hơn ạ .,2,2208
giáo trình cần thay đổi theo hướng mới lạ hơn .,0,2209
không nên dạy các môn toán trong giảng đường do khó quan sát bảng .,0,2210
"cần có thêm các ví dụ liên hệ thực tiễn , chuẩn bị kỹ và giảng bài lưu loát hơn , thay đổi cách dạy để sinh viên được chủ động hơn .",0,2211
giáo viên xinh quá .,2,2212
phòng máy không đáp ứng được yêu cầu .,0,2213
"giảng viên dạy dễ hiểu , nhiệt tình giảng giải cho sinh viên .",2,2214
"lợi ích doubledot sinh viên rèn luyện kỹ năng làm việc nhóm , tránh tiếp thu thụ động , học được cách trình bày trước đám đông .",2,2215
thụ động trong quá trình tương tác với sinh viên .,0,2216
nên có thêm chỉ thực hành để cho sinh viên nắm rõ hơn về máy tính .,0,2217
cần có bộ giáo trình chuẩn cho sinh viên trước khi bắt đầu học môn này .,0,2218
bài tập quá khó .,0,2219
"giảng viên có tâm , ân cần , nhiệt tình , dạy dễ hiểu .",2,2220
"hoặc dạy thêm các kinh nghiệm khi phỏng vấn xin việc , xin học bổng , xin thực tập .",0,2221
giảng viên nên giảng nhiều hơn .,0,2222
cô nói hơi khó nghe và những điều học được ít gây được hứng thú nơi sinh viên .,0,2223
giảng dạy rất nhiệt huyết .,2,2224
hy vọng cô sẽ dạy kỹ hơn .,0,2225
em rất thích phong cách dạy của thầy .,2,2226
em hài lòng về chất lượng đào tạo của môn học này .,2,2227
mong cô giúp đỡ nhiều hơn .,0,2228
phụ thuộc vào slide quá nhiếu .,0,2229
"môn học nên cho thêm nhiều dạng bài tập dưới dạng tiếng việt , vì trong giảng đường máy chiếu mờ , chữ tiếng anh nữa nhìn rất phiền phức cho những bạn ở sau !",0,2230
giảng viên dạy còn hơi nhanh .,0,2231
"cần có đề cương môn học cụ thể hơn , nội dung môn học cần được cập nhật .",0,2232
"cô dạy quá hay quá xuất sắc , rất tâm huyết với nghề , cô nghỉ ngày nào sẽ bù ngày đó nhiều lúc còn bù thêm , cô chỉ rất cặn kẽ những vấn đề cần thiết .",2,2233
nên có phòng thực hành để mô phỏng lại lý thuyết đã được học từ đó sẽ dễ hiểu hơn và nhớ lâu hơn !,0,2234
"giảng viên nhiệt tình trao đổi , giải đáp thắc mắc của sinh viên .",2,2235
em nghĩ thầy nên cho sinh viên phân tích nhiều bài toán hơn .,0,2236
"cô rất nhiệt tình , giảng bài chi tiết , vui tính .",2,2237
"năng động , nhiệt tình .",2,2238
"giáo viên hướng dẫn chi tiết , nhiệt tình với sinh viên .",2,2239
em rất vui khi được học tập dưới sự giảng dạy tận tâm của cô .,2,2240
dễ thương coloncontemn .,2,2241
cần có các tiết thực hành với trang thiết bị hiện đại .,0,2242
giảng khá nhanh .,0,2243
thường trễ 30 phút .,0,2244
"thầy dạy nhiệt tình , rễ hiểu .",2,2245
cho nhiều bài tập và hướng dẫn giải rõ ràng .,2,2246
do môn này khó đối với em nên kiến thức thầy truyền đạt em thấy rất khó hiểu .,0,2247
cô dạy rất tận tâm nhiệt tình .,2,2248
"cô wzjwz257 dạy giải tích 2 rất chuẩn , truyền đạt tốt , dễ hiểu , rất hăng hái trong quá trình phân tích bài giảng , gửi tài liệu và bài tập đầy đủ , nhưng cô dạy có hơi nhanh .",2,2249
"giảng viên không biết cách diễn đạt , nghỉ 2 tuần không thông báo trên moodle .",0,2250
dạy hiệu quả .,2,2251
giọng cô em nghe không được .,0,2252
thầy nhiệt tình với sinh viên .,2,2253
thời gian bài tập tương đối tốt .,2,2254
"giảng viên giảng rất hay , bám sát thực tế , phần kiến thức học được có thể áp dụng được trong nhiều lĩnh vực , không riêng gì công nghệ thông tin .",2,2255
"cô dạy rất tốt , nhiệt tình dễ hiểu .",2,2256
"thầy tận tâm , nhiệt huyết , giải đáp câu hỏi của sinh viên , có bổ sung tài liệu tham để giúp sinh viên củng cố và nắm vững kiến thức .",2,2257
cô thoải mái .,2,2258
tạo không gian học tập vui vẻ !,2,2259
thời gian lên lớp còn ít !,0,2260
em cám ơn !,1,2261
"nhiệt tình , chịu khó lắng nghe !",2,2262
"nhiệt tình , tâm huyết với sinh viên .",2,2263
em rất hài lòng .,2,2264
cô dạy rất nhiệt tình và có tâm .,2,2265
"tuy nhiên , nếu được cô nên bổ sung các bài tập cá nhân về cả lý thuyết và thực hành , bên cạnh các bài tập nhóm thì sẽ giúp các bạn bổ trợ thêm kiến thức rất nhiều .",0,2266
có nhiều bài tập hay .,2,2267
"giáo viên dạy hơi lan man , không tập trung vào vấn đề chính của buổi học .",0,2268
"cô quá khó tính , giảng bài chưa thật sự thu hút .",0,2269
nếu như trên lịch thông báo giờ học từ đầu năm là thứ 7 thì em sẽ sắp xếp được lịch học phù hợp hơn .,0,2270
"giảng viên hướng dẫn sinh viên nhiệt tình , giải đáp đầy đủ các thắc mắc .",2,2271
thầy giảng giải nhiệt tình và rất dễ hiểu !,2,2272
cô dạy chậm dễ hiểu .,2,2273
không thấy không hài lòng về giảng viên .,1,2274
nâng cao chất lượng phòng máy .,0,2275
sinh viên học thầy theo kiểu đối phó chứ thật chất không hiểu sâu vấn đề .,0,2276
"giảng viên nhiệt tình , tâm huyết với sinh viên .",2,2277
"thầy dạy đúng trọng tâm , dễ hiểu , vui tính , cách giải rất hay , rất chuyên nghiệp .",2,2278
sửa bài cho sinh viên giúp sinh viên tiến bộ .,2,2279
"thầy dạy tốt , nhiệt tình .",2,2280
"giảng viên hòa đồng , vui vẻ , tận tình giải đáp thắc mắc của sinh viên .",2,2281
"sử dụng dụng cụ dạy học có chất lượng tốt , ví dụ như máy nghe tiếng anh chất lượng tốt .",0,2282
cô tạo mọi điều kiện thuận lợi nhất cho sinh viên học tập .,2,2283
"không gian học thoải mái , giảng viên không tạo áp lực cho sinh viên .",2,2284
"nhiệt tình , giải bài tập nhiều .",2,2285
cô dạy rất hay !,2,2286
giảng viên nên nói rõ ràng cho sinh viên nghe được và hiểu .,0,2287
"tài liệu môn học cần trình bày rõ ràng , đầy đủ hơn vì nhiều chỗ trình bày rất khó hiểu .",0,2288
"đồng thời , giảng viên rất tích cực , năng nổ trong việc giảng dạy , cung cấp cho sinh viên nhiều kiến thức bổ ích và cũng luôn vui vẻ , hoà đồng nhằm khiến sinh viên cảm thấy thoải mái khi đến lớp .",2,2289
nên tóm gọn lại nội dung slide .,0,2290
"vui vẻ , biết lắng nghe ý kiến của sinh viên .",2,2291
"dạy rất từ từ , chi tiết , cho nhiều bài tập .",2,2292
trường ta cần những giáo viên nhiệt huyết và tài năng như vầy .,2,2293
"giảng viên nhiệt tình , dạy đúng giờ .",2,2294
chúng em không theo kịp !,0,2295
dạy hay và muốn học thêm nữa ở môn khác .,2,2296
"dễ tính , thoải mái , không gây áp lực , tạo động lực phát biểu .",2,2297
"giảng viên nhiệt tình , phương pháp giảng dạy hiệu quả .",2,2298
"thầy giảng hơi khó hiểu , lên lớp hơi muộn , chưa đúng giờ .",0,2299
giáo trình môn học quá mơ hồ nghèo nàn nên giảng viên cũng không biết nên dạy theo thế nào .,0,2300
"giảng rất hay , giảng nội dung quan trọng không lan man .",2,2301
nội dung truyền đạt để sinh viên thực hành chưa thực sự tốt .,0,2302
thầy giảng bài rất hay và nhiệt tình .,2,2303
"thầy rất nhiệt tình , dù lớp có vắng hay đông đủ .",2,2304
"nhiệt tình , vui vẻ hòa đồng với sinh viên .",2,2305
nhưng trong khi đó tụi em không hiểu một chút gì về môn học mà giảng viên đang giảng dạy thì chép vào để làm gì .,0,2306
cô cho bài tập thực hành tại chỗ .,2,2307
có nhiều trang thiết bị giảng dạy hơn .,0,2308
"cần xem xét lại khi đặt ra những yêu cầu về chấm chéo đồ án các nhóm cũng như trong lớp doubledot quá nhiều yêu cầu , nhiều việc phải làm trong thời gian ngắn dẫn đến sự chuẩn bị không tốt từ các nhóm , vdotv .",0,2309
chỉ điểm danh 3 buổi cuối rồi lấy điểm quá trình .,0,2310
giảng hơi khó hiểu tý .,0,2311
môn thực hành này chưa có tài liệu hướng dẫn .,0,2312
hướng dẫn và đánh giá đúng kết quả học tập .,2,2313
nhiệt tình !,2,2314
"giảng viên có kỹ năng tốt , truyền đạt dễ hiểu , dễ áp dụng .",2,2315
thầy điểm danh nhiều quá ạ colonsad .,0,2316
cần thêm phần ngôn ngữ sql kết hợp với ngôn ngữ lập trình c để có thể lập trình được cho một cơ sở dữ liệu .,0,2317
hiểu rõ khả năng từng sinh viên .,2,2318
không nên nói là sinh viên phải nghiên cứu vấn đề này nhưng doubledot giảng viên phải cho mỗi chương khoảng 30 bài và có đáp án .,0,2319
cô đưa ra nhiều hướng giải quyết khi sinh viên gặp vấn đề với đồ án !,2,2320
giảng viên truyền đạt tốt .,2,2321
slide bài giảng chất lượng kém .,0,2322
"cho nghỉ nhiều , học bù trùng lịch với môn khác .",0,2323
thầy chu đáo và tỉ mỉ .,2,2324
"làm sinh viên khó liên hệ giữa lý thuyết và thực hành , dẫn tới không hiểu mình đang được học gì !",0,2325
chất lượng đào tạo của môn học này đã tốt rồi .,2,2326
nên đưa những giảng viên có kinh nghiệm dạy thực hành .,0,2327
hơi khó nghe .,0,2328
hướng dẫn thực hành nhiệt tình .,2,2329
hay bỏ lớp hơn cả tiếng đồng hồ .,0,2330
"nhiệt tình , tận tình .",2,2331
thầy giảng dạy rất tận tâm .,2,2332
áp dụng nhiều kiến thức thực tế .,2,2333
sắp xếp lịch hợp lý hơn để không bị trùng lịch học của sinh viên .,0,2334
"thầy dạy hay , dễ hiểu !",2,2335
cô giảng bài và hướng dẫn làm bài nhiệt tình .,2,2336
thầy giảng rất dễ hiểu .,2,2337
"thầy giảng bài thú vị , dễ tiếp thu , dạy học vui tính và nhiệt tình .",2,2338
"bài thi chả liên quan , và thật sự cảm thấy kỹ năng nghe và nói mới là cần thiết nhất .",0,2339
"cô dễ thương , nhí nhảnh , truyền đạt dễ hiểu thấu hiểu tâm lý sinh viên colonsmile .",2,2340
thầy dạy rất hay cho em hiểu được nhiều điều dot kết thúc môn học em cảm thấy nó rất bổ ích cho chúng em .,2,2341
tương tác với sinh viên rất nhiều và giải đáp mọi thắc mắc dù về kỹ thuật lập trình hay liên quan đến máy tính .,2,2342
"bài tập về nhà của thầy rất nhiều , rất hay .",2,2343
giáo trình quá dài yêu cầu giảm bớt .,0,2344
"nên cho thêm nhiều dạng bài tập của những phần được học ở gần cuối kỳ như chuỗi , cấu trúc .",0,2345
thầy rất tận tâm trong công việc giảng dạy .,2,2346
"tuy nhiên nhà trường dường như chưa thật sự đầu tư vào mảng câu lạc bộ về ngôn ngữ , kỹ năng quan trọng vô cùng cần thiết hiện tại của sinh viên .",0,2347
thầy thực sự rất chuyên tâm trong giảng dạy và những bài giảng thực sự dễ hiểu .,2,2348
"phòng thực hành quá kém chất lượng , máy móc không đảm bảo .",0,2349
theo em giảng viên cần phân loại các dạng bài tập theo từng buổi học để sinh viên dễ tiếp thu hơn chứ không nên một lần tung ra quá nhiều bài tập trên moodle mà không hướng dẫn làm cho sinh viên cảm thấy nặng nề .,0,2350
"kiến thức nhiều , dạy tốt .",2,2351
wifi các phòng thực hành thường rất yếu .,0,2352
cô rất nhiệt tình trong việc truyền đạt kiến thức cũng như sẵn sàng trả lời mọi thắc mắc của sinh viên .,2,2353
"cô rất tận tâm , nhiệt tình và có trách nhiệm cao .",2,2354
"giảng dạy dễ hiểu , ngắn gọn , không cầu kỳ .",2,2355
chữ thầy hơi khó nhìn .,0,2356
trong quá trình dạy thầy có liên hệ thực tế nhiều .,2,2357
"nếu như một người không xem bài "" kỹ "" trước ở nhà .",1,2358
"cô tận tình giảng dạy , thân thiện .",2,2359
"bài tập hợp lý sát bài học , dễ hiểu .",2,2360
